,two_year_recid,race,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,is_recid,is_violent_recid,v_decile_score,start,end,event,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M,type_of_assessment_Risk of Recidivism,score_text_High,score_text_Low,score_text_Medium,v_type_of_assessment_Risk of Violence
1908,0.0,1.0,0.07692307692307693,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.0,0.7687763713080169,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1909,0.0,0.0,0.7076923076923077,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.7518987341772152,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1910,0.0,1.0,0.5076923076923078,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.8118143459915612,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1911,0.0,1.0,0.3846153846153847,0.0,0.5454545454545455,0.0,0.0,0.02631578947368421,0.030469161834475487,0.0,0.0,0.2222222222222222,0.0,0.7746835443037975,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1912,1.0,0.0,0.2615384615384616,0.0,0.6363636363636364,0.0,0.0,0.07894736842105263,0.0,1.0,1.0,0.2222222222222222,0.001488095238095238,0.16118143459915613,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1913,0.0,0.0,0.16923076923076924,0.0,0.9090909090909092,0.0,0.0,0.05263157894736842,0.00010542962572482868,0.0,0.0,0.5555555555555556,0.23809523809523808,0.31561181434599156,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1914,0.0,1.0,0.6,0.0,0.18181818181818182,0.0,0.0,0.0,0.000316288877174486,0.0,0.0,0.0,0.0,0.6877637130801688,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1915,1.0,1.0,0.29230769230769227,0.0,0.5454545454545455,0.0,0.0,0.02631578947368421,0.02150764364786505,1.0,1.0,0.1111111111111111,0.0,0.45147679324894513,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1916,0.0,0.0,0.07692307692307693,0.0,0.5454545454545455,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.4444444444444445,0.0,0.6531645569620254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1917,0.0,1.0,0.5692307692307693,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.000316288877174486,0.0,0.0,0.0,0.0,0.829535864978903,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1918,1.0,0.0,0.15384615384615385,0.0,0.9090909090909092,0.125,0.0,0.15789473684210525,0.00010542962572482868,1.0,1.0,0.7777777777777777,0.002976190476190476,0.40759493670886077,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1919,0.0,1.0,0.1076923076923077,0.0,0.6363636363636364,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.4472573839662447,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1920,0.0,1.0,0.7384615384615384,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.6658227848101266,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1921,0.0,0.0,0.15384615384615385,0.0,0.2727272727272727,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.1111111111111111,0.0,0.9130801687763713,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1922,0.0,0.0,0.09230769230769231,0.0,0.5454545454545455,0.0,0.0,0.0,0.000316288877174486,0.0,0.0,0.4444444444444445,0.0,0.7645569620253165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1923,0.0,1.0,0.8461538461538461,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.6202531645569621,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1924,0.0,0.0,0.4,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.001488095238095238,0.7240506329113925,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1925,0.0,0.0,0.36923076923076925,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.7324894514767933,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1926,0.0,0.0,0.3384615384615385,0.0,0.7272727272727273,0.0,0.0,0.15789473684210525,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.001488095238095238,0.6261603375527427,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1927,0.0,0.0,0.046153846153846156,0.0,1.0,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.7777777777777777,0.010416666666666666,0.07004219409282701,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1928,1.0,1.0,0.5846153846153846,0.0,0.18181818181818182,0.0,0.0,0.0,0.000316288877174486,1.0,1.0,0.0,0.0,0.39662447257383965,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1929,0.0,0.0,0.36923076923076925,0.0,0.18181818181818182,0.0,0.0,0.07894736842105263,0.00010542962572482868,0.0,0.0,0.0,0.0,0.9983122362869199,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1930,0.0,1.0,0.49230769230769234,0.0,0.36363636363636365,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.0,0.001488095238095238,0.9881856540084388,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1931,0.0,1.0,0.24615384615384617,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.6531645569620254,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1932,1.0,0.0,0.44615384615384623,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.00010542962572482868,1.0,1.0,0.0,0.001488095238095238,0.39662447257383965,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1933,0.0,1.0,0.6153846153846154,0.0,0.2727272727272727,0.0,0.0,0.07894736842105263,0.00010542962572482868,0.0,0.0,0.0,0.001488095238095238,0.7029535864978903,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1934,0.0,1.0,0.46153846153846156,0.0,0.4545454545454546,0.0,0.0,0.07894736842105263,0.0007380073800738007,0.0,0.0,0.0,0.0,0.5645569620253165,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1935,0.0,1.0,0.03076923076923077,0.0,0.36363636363636365,0.0,0.0,0.0,0.00021085925144965736,1.0,1.0,0.5555555555555556,0.0,0.6540084388185654,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1936,0.0,0.0,0.16923076923076924,0.0,0.9090909090909092,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.5555555555555556,0.0,0.7299578059071731,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1937,0.0,0.0,0.3076923076923077,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.7822784810126583,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1938,0.0,1.0,0.3846153846153847,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016877637130802,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1939,0.0,0.0,0.2615384615384616,0.0,0.9090909090909092,0.0,0.0,0.02631578947368421,0.155086979441223,0.0,0.0,0.5555555555555556,0.0,0.9054852320675106,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1940,1.0,0.0,0.1076923076923077,0.0,0.36363636363636365,0.0,0.0,0.05263157894736842,0.00010542962572482868,1.0,1.0,0.4444444444444445,0.0,0.22447257383966246,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1941,0.0,1.0,0.06153846153846154,0.0,0.7272727272727273,0.0,0.1764705882352941,0.0,0.15888244596731682,0.0,0.0,1.0,0.0,0.9248945147679325,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1942,0.0,0.0,0.2153846153846154,0.0,0.2727272727272727,0.0,0.0,0.02631578947368421,0.0011597258829731155,0.0,0.0,0.1111111111111111,0.0,0.6160337552742616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1943,1.0,1.0,0.12307692307692308,0.0,0.7272727272727273,0.0,0.0,0.23684210526315788,0.00010542962572482868,1.0,1.0,0.4444444444444445,0.0,0.12236286919831224,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1944,0.0,0.0,0.46153846153846156,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.9518987341772153,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1945,0.0,1.0,0.8153846153846155,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.002952029520295203,0.0,0.0,0.0,0.0,0.8523206751054853,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1946,0.0,1.0,0.6615384615384615,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.9805907172995781,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1947,0.0,1.0,0.06153846153846154,0.0,0.5454545454545455,0.0,0.0,0.05263157894736842,0.002319451765946231,0.0,0.0,0.4444444444444445,0.0,0.23544303797468355,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1948,1.0,0.0,0.16923076923076924,0.0,0.2727272727272727,0.0,0.0,0.02631578947368421,0.15455983131259884,1.0,1.0,0.1111111111111111,0.0,0.06751054852320676,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1949,0.0,1.0,0.5538461538461539,0.0,0.2727272727272727,0.0,0.0,0.02631578947368421,0.002319451765946231,0.0,0.0,0.0,0.0,0.9232067510548524,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1950,0.0,1.0,0.09230769230769231,0.0,0.9090909090909092,0.25,0.0,0.15789473684210525,0.00010542962572482868,0.0,0.0,0.6666666666666665,0.0,0.7248945147679325,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1951,0.0,1.0,0.15384615384615385,0.0,0.5454545454545455,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.989029535864979,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1952,0.0,1.0,0.1076923076923077,0.0,1.0,0.0,0.0,0.05263157894736842,0.00010542962572482868,0.0,0.0,0.7777777777777777,0.2693452380952381,0.8810126582278481,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1953,0.0,0.0,0.06153846153846154,0.0,0.5454545454545455,0.0,0.0,0.02631578947368421,0.002952029520295203,0.0,0.0,0.4444444444444445,0.0,0.19662447257383966,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1954,0.0,0.0,0.2615384615384616,0.0,0.4545454545454546,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.6759493670886076,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1955,0.0,0.0,0.046153846153846156,0.0,0.36363636363636365,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.4444444444444445,0.0,0.6700421940928271,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1956,0.0,1.0,0.4769230769230769,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.005952380952380952,0.056540084388185655,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1957,0.0,0.0,0.046153846153846156,0.0,0.4545454545454546,0.0,0.0,0.02631578947368421,0.004217185028993147,0.0,0.0,0.5555555555555556,0.0,0.12658227848101267,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1958,0.0,1.0,0.7076923076923077,0.0,0.18181818181818182,0.0,0.0,0.21052631578947367,0.00010542962572482868,0.0,0.0,0.0,0.0,0.9215189873417722,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1959,0.0,0.0,0.12307692307692308,0.0,0.36363636363636365,0.0,0.0,0.02631578947368421,0.02076963626779125,0.0,0.0,0.1111111111111111,0.0,0.02869198312236287,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1960,0.0,0.0,0.29230769230769227,0.0,0.2727272727272727,0.0,0.0,0.07894736842105263,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.179746835443038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1961,1.0,0.0,0.24615384615384617,0.0,0.7272727272727273,0.0,0.0,0.02631578947368421,0.00010542962572482868,1.0,1.0,0.2222222222222222,0.17113095238095238,0.6742616033755274,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1962,0.0,0.0,0.6461538461538462,0.0,0.18181818181818182,0.0,0.0,0.10526315789473684,0.0016868740115972588,0.0,0.0,0.0,0.0,0.1257383966244726,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1963,0.0,1.0,0.6153846153846154,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.8767932489451478,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1964,0.0,1.0,0.13846153846153847,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.19156118143459916,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1965,0.0,0.0,0.1076923076923077,0.0,0.2727272727272727,0.0,0.11764705882352941,0.0,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.15358649789029535,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1966,0.0,0.0,0.5846153846153846,0.0,0.8181818181818182,0.0,0.0,0.631578947368421,0.009699525566684238,0.0,0.0,0.3333333333333333,0.0,0.017721518987341773,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1967,0.0,0.0,0.23076923076923073,0.0,0.18181818181818182,0.0,0.0,0.05263157894736842,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.8008438818565401,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1968,0.0,0.0,0.44615384615384623,0.0,0.7272727272727273,0.0,0.0,0.39473684210526316,0.0063257775434897206,0.0,0.0,0.1111111111111111,0.0,0.8464135021097047,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1969,1.0,0.0,0.2153846153846154,0.0,0.7272727272727273,0.0,0.0,0.15789473684210525,0.00010542962572482868,1.0,1.0,0.3333333333333333,0.004464285714285714,0.057383966244725734,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1970,1.0,0.0,0.1076923076923077,0.0,0.4545454545454546,0.0,0.0,0.02631578947368421,0.00010542962572482868,1.0,1.0,0.4444444444444445,0.0,0.05485232067510548,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1971,0.0,0.0,0.03076923076923077,0.0,0.4545454545454546,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.5555555555555556,0.0,0.6649789029535865,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1972,0.0,0.0,0.2153846153846154,0.0,0.9090909090909092,0.0,0.23529411764705882,0.23684210526315788,0.00010542962572482868,0.0,0.0,0.6666666666666665,0.0,0.03291139240506329,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1973,0.0,0.0,0.4769230769230769,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.001488095238095238,0.9957805907172996,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1974,0.0,0.0,0.06153846153846154,0.0,0.36363636363636365,0.0,0.0,0.02631578947368421,0.0004217185028993147,0.0,0.0,0.4444444444444445,0.0,0.7932489451476794,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1975,0.0,0.0,0.09230769230769231,0.0,0.36363636363636365,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.0,0.7367088607594937,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1976,0.0,0.0,0.16923076923076924,0.0,0.8181818181818182,0.0,0.0,0.13157894736842105,0.10205587770163416,0.0,0.0,0.4444444444444445,0.0,0.8843881856540085,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1977,0.0,1.0,0.4769230769230769,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.059989457037427515,0.0,0.0,0.0,0.0,0.9215189873417722,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1978,0.0,1.0,0.06153846153846154,0.0,0.6363636363636364,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.4444444444444445,0.0,0.18396624472573841,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1979,0.0,0.0,0.24615384615384617,0.15000000000000002,1.0,0.0,0.0,0.21052631578947367,0.09583552978386926,0.0,0.0,0.6666666666666665,0.0,0.6514767932489451,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1980,0.0,0.0,0.12307692307692308,0.0,0.5454545454545455,0.0,0.0,0.07894736842105263,0.00010542962572482868,1.0,0.0,0.3333333333333333,0.0,0.7890295358649789,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1981,0.0,1.0,0.5538461538461539,0.0,0.18181818181818182,0.0,0.0,0.05263157894736842,0.00010542962572482868,1.0,0.0,0.0,0.05654761904761904,0.4632911392405063,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1982,0.0,0.0,0.6307692307692309,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.0,0.0,0.9932489451476794,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1983,1.0,0.0,0.09230769230769231,0.0,0.4545454545454546,0.0,0.0,0.02631578947368421,0.00010542962572482868,1.0,1.0,0.5555555555555556,0.005952380952380952,0.5569620253164558,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1984,0.0,0.0,0.7076923076923077,0.0,0.7272727272727273,0.0,0.0,0.5263157894736842,0.00010542962572482868,0.0,0.0,0.0,0.001488095238095238,0.6970464135021097,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1985,0.0,0.0,0.06153846153846154,0.0,0.4545454545454546,0.0,0.0,0.0,0.0007380073800738007,0.0,0.0,0.4444444444444445,0.0,0.8506329113924052,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1986,1.0,0.0,0.18461538461538463,0.0,0.6363636363636364,0.0,0.0,0.07894736842105263,0.0,1.0,1.0,0.2222222222222222,0.017857142857142856,0.13417721518987344,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1987,0.0,1.0,0.13846153846153847,0.0,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.7139240506329114,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1988,0.0,1.0,0.03076923076923077,0.0,0.4545454545454546,0.0,0.11764705882352941,0.0,0.0004217185028993147,0.0,0.0,0.6666666666666665,0.0,0.6936708860759494,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1989,0.0,0.0,0.29230769230769227,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.669198312236287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1990,0.0,0.0,0.1076923076923077,0.0,0.2727272727272727,0.0,0.0,0.05263157894736842,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.420253164556962,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1991,0.0,0.0,0.2153846153846154,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.6624472573839663,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1992,0.0,1.0,0.4,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.000316288877174486,0.0,0.0,0.0,0.0,0.04725738396624472,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1993,0.0,0.0,0.3538461538461538,0.0,0.4545454545454546,0.0,0.0,0.21052631578947367,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.001488095238095238,0.9004219409282701,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1994,0.0,1.0,0.18461538461538463,0.0,0.2727272727272727,0.0,0.0,0.07894736842105263,0.13800738007380073,0.0,0.0,0.1111111111111111,0.0,0.01687763713080169,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1995,1.0,0.0,0.13846153846153847,0.0,0.5454545454545455,0.0,0.0,0.05263157894736842,0.0,1.0,1.0,0.5555555555555556,0.010416666666666666,0.24303797468354432,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1996,0.0,0.0,0.07692307692307693,0.0,0.2727272727272727,0.0,0.0,0.02631578947368421,0.004744333157617291,0.0,0.0,0.2222222222222222,0.0,0.1949367088607595,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1997,0.0,0.0,0.24615384615384617,0.0,0.36363636363636365,0.0,0.0,0.05263157894736842,0.0,1.0,0.0,0.1111111111111111,0.0,0.8253164556962026,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1998,0.0,0.0,0.23076923076923073,0.0,1.0,0.0,0.0,0.02631578947368421,0.0007380073800738007,0.0,0.0,0.5555555555555556,0.0,0.7139240506329114,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1999,0.0,0.0,0.23076923076923073,0.0,0.4545454545454546,0.0,0.0,0.07894736842105263,0.00010542962572482868,0.0,0.0,0.0,0.0,0.6236286919831224,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2000,0.0,1.0,0.23076923076923073,0.0,0.5454545454545455,0.0,0.0,0.07894736842105263,0.004533473906167633,0.0,0.0,0.2222222222222222,0.0,0.04556962025316456,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,0.0,1.0,0.23076923076923073,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.008928571428571428,0.6447257383966245,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2002,1.0,0.0,0.3538461538461538,0.0,0.6363636363636364,0.0,0.0,0.05263157894736842,0.006009488666315234,1.0,1.0,0.4444444444444445,0.0,0.0379746835443038,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2003,0.0,0.0,0.29230769230769227,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.0,0.0,0.769620253164557,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2004,0.0,0.0,0.15384615384615385,0.0,0.5454545454545455,0.0,0.0,0.23684210526315788,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.001488095238095238,0.8084388185654009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2005,1.0,0.0,0.1076923076923077,0.0,0.5454545454545455,0.0,0.0,0.0,0.00010542962572482868,1.0,1.0,0.4444444444444445,0.0,0.12067510548523208,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2006,0.0,0.0,0.18461538461538463,0.0,0.4545454545454546,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.001488095238095238,0.9721518987341773,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
